sound_id,action,reason
809816,exclude,union
802615,exclude,union
828420,exclude,union
824194,exclude,union
807765,exclude,union
826627,exclude,union
839431,exclude,union
806513,exclude,union
843123,exclude,union
834955,exclude,union
805555,exclude,union
829864,exclude,union
831006,exclude,union
827578,exclude,union
817920,exclude,union
815758,exclude,union
843158,exclude,union
831501,exclude,union
808637,exclude,union
839816,exclude,union
839054,exclude,union
812279,exclude,union
797583,exclude,union
812787,exclude,union
814747,exclude,union
833673,exclude,union
816770,exclude,union
824193,exclude,union
836523,exclude,union
815753,exclude,union
834953,exclude,union
802844,exclude,union
839071,exclude,union
805514,exclude,union
842252,exclude,union
805468,exclude,union
834905,exclude,union
828097,exclude,union
809423,exclude,union
829560,exclude,union
812555,exclude,union
838716,exclude,union
816066,exclude,union
825773,exclude,union
802964,exclude,union
803363,exclude,union
841206,exclude,union
823911,exclude,union
824642,exclude,union
808318,exclude,union
807572,exclude,union
831276,exclude,union
828624,exclude,union
839042,exclude,union
826175,exclude,union
841569,exclude,union
818297,exclude,union
829289,exclude,union
842942,exclude,union
800123,exclude,union
825587,exclude,union
802465,exclude,union
833451,exclude,union
823332,exclude,union
832353,exclude,union
827463,exclude,union
839831,exclude,union
829894,exclude,union
811921,exclude,union
828006,exclude,union
831947,exclude,union
815352,exclude,union
797587,exclude,union
827848,exclude,union
817445,exclude,union
823977,exclude,union
798678,exclude,union
810068,exclude,union
842846,exclude,union
838722,exclude,union
839367,exclude,union
828755,exclude,union
830908,exclude,union
811955,exclude,union
834958,exclude,union
819010,exclude,union
798268,exclude,union
837730,exclude,union
803792,exclude,union
838670,exclude,union
839433,exclude,union
824534,exclude,union
832444,exclude,union
831433,exclude,union
831075,exclude,union
819656,exclude,union
834956,exclude,union
831051,exclude,union
824344,exclude,union
803794,exclude,union
805047,exclude,union
830198,exclude,union
808595,exclude,union
809786,exclude,union
833505,exclude,union
817455,exclude,union
826701,exclude,union
834951,exclude,union
838967,exclude,union
830755,exclude,union
827917,exclude,union
805176,exclude,union
828562,exclude,union
803122,exclude,union
818294,exclude,union
830369,exclude,union
798257,exclude,union
819146,exclude,union
834957,exclude,union
824911,exclude,union
815752,exclude,union
824530,exclude,union
805322,exclude,union
841988,exclude,union
800655,exclude,union
831194,exclude,union
810020,exclude,union
807668,exclude,union
830610,exclude,union
809328,exclude,union
831406,exclude,union
813275,exclude,union
798681,exclude,union
803599,exclude,union
842788,exclude,union
842527,exclude,union
803589,exclude,union
823962,exclude,union
837633,exclude,union
823326,exclude,union
832550,exclude,union
809138,exclude,union
810851,exclude,union
815575,exclude,union
806888,exclude,union
811913,exclude,union
833889,exclude,union
798928,exclude,union
802142,exclude,union
825646,exclude,union
832850,exclude,union
837533,exclude,union
834960,exclude,union
802415,exclude,union
830562,exclude,union
825708,exclude,union
818820,exclude,union
800251,exclude,union
830474,exclude,union
842861,exclude,union
827558,exclude,union
809806,exclude,union
843198,exclude,union
834952,exclude,union
813020,exclude,union
838744,exclude,union
813022,exclude,union
818522,exclude,union
840100,exclude,union
805039,exclude,union
798855,exclude,union
825904,exclude,union
836167,exclude,union
817856,exclude,union
806273,exclude,union
807160,exclude,union
806930,exclude,union
833204,exclude,union
836116,exclude,union
809322,exclude,union
802460,exclude,union
823260,exclude,union
828166,exclude,union
817595,exclude,union
824566,exclude,union
803362,exclude,union
830905,exclude,union
834941,exclude,union
822335,exclude,union
812359,exclude,union
798785,exclude,union
802421,exclude,union
803839,exclude,union
838660,exclude,union
800803,exclude,union
822583,exclude,union
839511,exclude,union
807595,exclude,union
816998,exclude,union
798907,exclude,union
824197,exclude,union
798858,exclude,union
800978,exclude,union
831021,exclude,union
797913,exclude,union
829292,exclude,union
817041,exclude,union
820031,exclude,union
809789,exclude,union
800324,exclude,union
837525,exclude,union
825526,exclude,union
805262,exclude,union
833085,exclude,union
823320,exclude,union
824594,exclude,union
834938,exclude,union
818600,exclude,union
834909,exclude,union
800764,exclude,union
831263,exclude,union
832613,exclude,union
840325,exclude,union
811043,exclude,union
825586,exclude,union
800252,exclude,union
833918,exclude,union
817855,exclude,union
824531,exclude,union
807891,exclude,union
798936,exclude,union
813031,exclude,union
798959,exclude,union
831978,exclude,union
826686,exclude,union
802430,exclude,union
823729,exclude,union
816053,exclude,union
839510,exclude,union
839700,exclude,union
802158,exclude,union
813392,exclude,union
809338,exclude,union
841767,exclude,union
835955,exclude,union
825860,exclude,union
818999,exclude,union
807345,exclude,union
842408,exclude,union
837321,exclude,union
798505,exclude,union
811883,exclude,union
806543,exclude,union
811832,exclude,union
807301,exclude,union
842515,exclude,union
797901,exclude,union
812803,exclude,union
798797,exclude,union
838081,exclude,union
823440,exclude,union
829848,exclude,union
807957,exclude,union
812281,exclude,union
834359,exclude,union
839070,exclude,union
840336,exclude,union
800261,exclude,union
840870,exclude,union
838724,exclude,union
839553,exclude,union
817864,exclude,union
801167,exclude,union
817958,exclude,union
798274,exclude,union
829480,exclude,union
800935,exclude,union
817866,exclude,union
801947,exclude,union
833919,exclude,union
819036,exclude,union
815510,exclude,union
835732,exclude,union
830994,exclude,union
813049,exclude,union
841573,exclude,union
809033,exclude,union
801925,exclude,union
833199,exclude,union
803434,exclude,union
815248,exclude,union
822639,exclude,union
818300,exclude,union
809797,exclude,union
801812,exclude,union
820307,exclude,union
824196,exclude,union
831069,exclude,union
833624,exclude,union
798192,exclude,union
798902,exclude,union
816065,exclude,union
819745,exclude,union
841989,exclude,union
823210,exclude,union
832099,exclude,union
798269,exclude,union
841380,exclude,union
804496,exclude,union
831669,exclude,union
807414,exclude,union
802416,exclude,union
809465,exclude,union
801126,exclude,union
819176,exclude,union
804961,exclude,union
831450,exclude,union
798904,exclude,union
833226,exclude,union
840042,exclude,union
798284,exclude,union
815521,exclude,union
839563,exclude,union
824532,exclude,union
799300,exclude,union
824017,exclude,union
841406,exclude,union
798962,exclude,union
798964,exclude,union
829105,exclude,union
806523,exclude,union
805681,exclude,union
802792,exclude,union
801165,exclude,union
798783,exclude,union
805303,exclude,union
802424,exclude,union
798299,exclude,union
842161,exclude,union
800315,exclude,union
802411,exclude,union
831403,exclude,union
798697,exclude,union
834001,exclude,union
823794,exclude,union
813216,exclude,union
812417,exclude,union
826350,exclude,union
841188,exclude,union
798799,exclude,union
833916,exclude,union
842406,exclude,union
816826,exclude,union
802426,exclude,union
837568,exclude,union
802819,exclude,union
827329,exclude,union
827157,exclude,union
830993,exclude,union
829349,exclude,union
817959,exclude,union
805089,exclude,union
798809,exclude,union
839631,exclude,union
814660,exclude,union
809451,exclude,union
805325,exclude,union
798960,exclude,union
802433,exclude,union
829713,exclude,union
798237,exclude,union
813515,exclude,union
832877,exclude,union
834930,exclude,union
798279,exclude,union
837804,exclude,union
843091,exclude,union
826787,exclude,union
840300,exclude,union
830485,exclude,union
829605,exclude,union
805547,exclude,union
828774,exclude,union
842847,exclude,union
823637,exclude,union
828845,exclude,union
831936,exclude,union
809812,exclude,union
827456,exclude,union
798183,exclude,union
842881,exclude,union
798924,exclude,union
832165,exclude,union
834007,exclude,union
834005,exclude,union
801123,exclude,union
802962,exclude,union
799428,exclude,union
829044,exclude,union
836533,exclude,union
826412,exclude,union
819850,exclude,union
819175,exclude,union
802417,exclude,union
828756,exclude,union
828450,exclude,union
802453,exclude,union
807597,exclude,union
798780,exclude,union
807926,exclude,union
796221,exclude,union
802613,exclude,union
837996,exclude,union
843048,exclude,union
819022,exclude,union
832558,exclude,union
802140,exclude,union
825927,exclude,union
812620,exclude,union
808457,exclude,union
823817,exclude,union
801055,exclude,union
832005,exclude,union
823641,exclude,union
832447,exclude,union
806535,exclude,union
829985,exclude,union
800330,exclude,union
809147,exclude,union
800682,exclude,union
798899,exclude,union
800319,exclude,union
811982,exclude,union
805981,exclude,union
818996,exclude,union
834489,exclude,union
807515,exclude,union
817603,exclude,union
815110,exclude,union
831668,exclude,union
815868,exclude,union
827294,exclude,union
830495,exclude,union
806546,exclude,union
813376,exclude,union
798771,exclude,union
833662,exclude,union
841516,exclude,union
802451,exclude,union
830811,exclude,union
835412,exclude,union
798193,exclude,union
805288,exclude,union
842859,exclude,union
825593,exclude,union
802463,exclude,union
809628,exclude,union
807291,exclude,union
816793,exclude,union
841570,exclude,union
802174,exclude,union
818527,exclude,union
800259,exclude,union
833668,exclude,union
831137,exclude,union
801808,exclude,union
802795,exclude,union
807861,exclude,union
805519,exclude,union
802915,exclude,union
832250,exclude,union
818315,exclude,union
817715,exclude,union
798190,exclude,union
819045,exclude,union
802146,exclude,union
798691,exclude,union
834949,exclude,union
842249,exclude,union
806533,exclude,union
810173,exclude,union
813025,exclude,union
819252,exclude,union
818310,exclude,union
802434,exclude,union
825452,exclude,union
816823,exclude,union
839782,exclude,union
826949,exclude,union
829895,exclude,union
800320,exclude,union
798700,exclude,union
841265,exclude,union
798251,exclude,union
816319,exclude,union
833027,exclude,union
802438,exclude,union
841990,exclude,union
811995,exclude,union
802440,exclude,union
833803,exclude,union
800332,exclude,union
798788,exclude,union
805028,exclude,union
798694,exclude,union
833468,exclude,union
798804,exclude,union
798957,exclude,union
837521,exclude,union
830151,exclude,union
837342,exclude,union
800305,exclude,union
802178,exclude,union
826527,exclude,union
831990,exclude,union
807286,exclude,union
815749,exclude,union
819003,exclude,union
804589,exclude,union
809805,exclude,union
827987,exclude,union
843251,exclude,union
836025,exclude,union
798252,exclude,union
809827,exclude,union
801166,exclude,union
808426,exclude,union
798779,exclude,union
802147,exclude,union
798935,exclude,union
833666,exclude,union
830850,exclude,union
817606,exclude,union
817633,exclude,union
815509,exclude,union
817878,exclude,union
805110,exclude,union
805063,exclude,union
813620,exclude,union
807300,exclude,union
817631,exclude,union
814353,exclude,union
798297,exclude,union
816285,exclude,union
809342,exclude,union
802770,exclude,union
811861,exclude,union
797900,exclude,union
822978,exclude,union
819475,exclude,union
805108,exclude,union
839432,exclude,union
802176,exclude,union
800265,exclude,union
812093,exclude,union
811355,exclude,union
808516,exclude,union
798208,exclude,union
811512,exclude,union
833914,exclude,union
815518,exclude,union
842468,exclude,union
812325,exclude,union
816267,exclude,union
830997,exclude,union
803113,exclude,union
817536,exclude,union
842414,exclude,union
834910,exclude,union
819070,exclude,union
798847,exclude,union
805937,exclude,union
798802,exclude,union
819744,exclude,union
816144,exclude,union
798909,exclude,union
833944,exclude,union
802435,exclude,union
825364,exclude,union
841254,exclude,union
824104,exclude,union
830829,exclude,union
836915,exclude,union
841215,exclude,union
815516,exclude,union
819014,exclude,union
807669,exclude,union
800270,exclude,union
798262,exclude,union
805055,exclude,union
809540,exclude,union
799644,exclude,union
800288,exclude,union
802141,exclude,union
802180,exclude,union
800487,exclude,union
809511,exclude,union
831326,exclude,union
798195,exclude,union
813117,exclude,union
798256,exclude,union
823298,exclude,union
837395,exclude,union
798281,exclude,union
800329,exclude,union
828458,exclude,union
842407,exclude,union
833940,exclude,union
802857,exclude,union
834927,exclude,union
807288,exclude,union
842409,exclude,union
823327,exclude,union
842796,exclude,union
807775,exclude,union
837368,exclude,union
834908,exclude,union
807899,exclude,union
798255,exclude,union
839509,exclude,union
800271,exclude,union
798202,exclude,union
798794,exclude,union
833675,exclude,union
799429,exclude,union
802543,exclude,union
842632,exclude,union
798204,exclude,union
819213,exclude,union
802420,exclude,union
800946,exclude,union
827614,exclude,union
817594,exclude,union
800698,exclude,union
798289,exclude,union
843045,exclude,union
813410,exclude,union
842839,exclude,union
809403,exclude,union
800748,exclude,union
802892,exclude,union
824370,exclude,union
813953,exclude,union
806544,exclude,union
798856,exclude,union
807484,exclude,union
834948,exclude,union
813406,exclude,union
798906,exclude,union
834906,exclude,union
810885,exclude,union
833917,exclude,union
827393,exclude,union
841895,exclude,union
826492,exclude,union
798250,exclude,union
839566,exclude,union
804645,exclude,union
834210,exclude,union
807774,exclude,union
809326,exclude,union
800272,exclude,union
819899,exclude,union
809817,exclude,union
832101,exclude,union
815520,exclude,union
800257,exclude,union
819746,exclude,union
798795,exclude,union
826548,exclude,union
833669,exclude,union
820071,exclude,union
800264,exclude,union
828158,exclude,union
836390,exclude,union
802429,exclude,union
798787,exclude,union
798341,exclude,union
809389,exclude,union
809323,exclude,union
802152,exclude,union
803057,exclude,union
837986,exclude,union
837530,exclude,union
823445,exclude,union
822958,exclude,union
834003,exclude,union
798182,exclude,union
824533,exclude,union
822412,exclude,union
798930,exclude,union
820280,exclude,union
799569,exclude,union
807396,exclude,union
842746,exclude,union
810740,exclude,union
800253,exclude,union
833320,exclude,union
819034,exclude,union
798267,exclude,union
823328,exclude,union
841472,exclude,union
802124,exclude,union
805594,exclude,union
806545,exclude,union
833267,exclude,union
798925,exclude,union
839564,exclude,union
802446,exclude,union
823899,exclude,union
804721,exclude,union
836752,exclude,union
798287,exclude,union
842471,exclude,union
822447,exclude,union
813033,exclude,union
798961,exclude,union
806021,exclude,union
815889,exclude,union
841964,exclude,union
831542,exclude,union
811949,exclude,union
798189,exclude,union
799374,exclude,union
831211,exclude,union
818295,exclude,union
802444,exclude,union
802414,exclude,union
834903,exclude,union
818196,exclude,union
802853,exclude,union
834916,exclude,union
802410,exclude,union
818763,exclude,union
842862,exclude,union
808178,exclude,union
807821,exclude,union
813684,exclude,union
805302,exclude,union
823630,exclude,union
805934,exclude,union
801378,exclude,union
811198,exclude,union
824595,exclude,union
801045,exclude,union
832011,exclude,union
798786,exclude,union
802166,exclude,union
798868,exclude,union
816704,exclude,union
824353,exclude,union
811016,exclude,union
839559,exclude,union
833198,exclude,union
842224,exclude,union
804899,exclude,union
834915,exclude,union
807287,exclude,union
800612,exclude,union
813866,exclude,union
800668,exclude,union
822822,exclude,union
801131,exclude,union
842184,exclude,union
841526,exclude,union
800297,exclude,union
805029,exclude,union
807289,exclude,union
806078,exclude,union
804784,exclude,union
842415,exclude,union
834913,exclude,union
798900,exclude,union
802175,exclude,union
834211,exclude,union
798206,exclude,union
819733,exclude,union
834914,exclude,union
815348,exclude,union
825947,exclude,union
800318,exclude,union
801968,exclude,union
798764,exclude,union
800938,exclude,union
818428,exclude,union
835596,exclude,union
798853,exclude,union
819047,exclude,union
839004,exclude,union
836353,exclude,union
827172,exclude,union
831248,exclude,union
834891,exclude,union
802418,exclude,union
818658,exclude,union
840456,exclude,union
841749,exclude,union
798850,exclude,union
832738,exclude,union
823654,exclude,union
808571,exclude,union
841145,exclude,union
811972,exclude,union
831535,exclude,union
834889,exclude,union
816130,exclude,union
798968,exclude,union
813148,exclude,union
816262,exclude,union
807299,exclude,union
828382,exclude,union
831100,exclude,union
842430,exclude,union
834191,exclude,union
819583,exclude,union
826058,exclude,union
814052,exclude,union
815748,exclude,union
800296,exclude,union
798815,exclude,union
798929,exclude,union
842426,exclude,union
801151,exclude,union
800317,exclude,union
800263,exclude,union
811353,exclude,union
815382,exclude,union
802134,exclude,union
801150,exclude,union
800309,exclude,union
811985,exclude,union
798811,exclude,union
798798,exclude,union
833836,exclude,union
826978,exclude,union
798921,exclude,union
807911,exclude,union
837805,exclude,union
818666,exclude,union
839776,exclude,union
835532,exclude,union
811910,exclude,union
810777,exclude,union
824195,exclude,union
798803,exclude,union
811334,exclude,union
834944,exclude,union
800306,exclude,union
800298,exclude,union
837009,exclude,union
818855,exclude,union
802616,exclude,union
832619,exclude,union
823826,exclude,union
813682,exclude,union
801372,exclude,union
810190,exclude,union
803559,exclude,union
798816,exclude,union
831272,exclude,union
802412,exclude,union
823360,exclude,union
823971,exclude,union
801133,exclude,union
809813,exclude,union
829866,exclude,union
831017,exclude,union
798784,exclude,union
802425,exclude,union
798812,exclude,union
840370,exclude,union
819021,exclude,union
808023,exclude,union
805101,exclude,union
801572,exclude,union
814368,exclude,union
813195,exclude,union
807593,exclude,union
823904,exclude,union
818656,exclude,union
800304,exclude,union
803795,exclude,union
832968,exclude,union
809298,exclude,union
804659,exclude,union
801047,exclude,union
820109,exclude,union
809320,exclude,union
835224,exclude,union
802014,exclude,union
809760,exclude,union
798789,exclude,union
818035,exclude,union
803896,exclude,union
842438,exclude,union
798254,exclude,union
798808,exclude,union
834397,exclude,union
842440,exclude,union
800256,exclude,union
841854,exclude,union
798278,exclude,union
832763,exclude,union
798922,exclude,union
798810,exclude,union
798777,exclude,union
837332,exclude,union
841562,exclude,union
831186,exclude,union
834922,exclude,union
834946,exclude,union
802423,exclude,union
841139,exclude,union
832606,exclude,union
839785,exclude,union
814727,exclude,union
799904,exclude,union
819067,exclude,union
798897,exclude,union
816805,exclude,union
807349,exclude,union
831235,exclude,union
829280,exclude,union
834006,exclude,union
809382,exclude,union
810764,exclude,union
837153,exclude,union
823816,exclude,union
842460,exclude,union
818959,exclude,union
828001,exclude,union
829977,exclude,union
842429,exclude,union
834167,exclude,union
802034,exclude,union
842410,exclude,union
812286,exclude,union
838993,exclude,union
812113,exclude,union
842427,exclude,union
819957,exclude,union
842528,exclude,union
834924,exclude,union
801164,exclude,union
835607,exclude,union
817869,exclude,union
831163,exclude,union
836152,exclude,union
826377,exclude,union
798294,exclude,union
819030,exclude,union
802780,exclude,union
800316,exclude,union
807158,exclude,union
834950,exclude,union
831312,exclude,union
798296,exclude,union
817500,exclude,union
812599,exclude,union
798083,exclude,union
800644,exclude,union
828248,exclude,union
823606,exclude,union
812486,exclude,union
807948,exclude,union
806549,exclude,union
835188,exclude,union
817865,exclude,union
801054,exclude,union
830528,exclude,union
819499,exclude,union
804690,exclude,union
826735,exclude,union
842459,exclude,union
842466,exclude,union
842904,exclude,union
833915,exclude,union
799276,exclude,union
800517,exclude,union
800411,exclude,union
807858,exclude,union
802768,exclude,union
841144,exclude,union
801567,exclude,union
809150,exclude,union
799925,exclude,union
809466,exclude,union
835583,exclude,union
802155,exclude,union
809942,exclude,union
840503,exclude,union
798302,exclude,union
807976,exclude,union
827067,exclude,union
813760,exclude,union
815513,exclude,union
826002,exclude,union
815747,exclude,union
833933,exclude,union
831187,exclude,union
834307,exclude,union
818435,exclude,union
813018,exclude,union
800697,exclude,union
836108,exclude,union
842423,exclude,union
802850,exclude,union
811110,exclude,union
801127,exclude,union
829463,exclude,union
826011,exclude,union
842517,exclude,union
811580,exclude,union
833456,exclude,union
800681,exclude,union
842469,exclude,union
830972,exclude,union
800254,exclude,union
842864,exclude,union
842422,exclude,union
803971,exclude,union
819565,exclude,union
807254,exclude,union
834100,exclude,union
807723,exclude,union
842437,exclude,union
822410,exclude,union
814152,exclude,union
832614,exclude,union
842445,exclude,union
834169,exclude,union
842723,exclude,union
817597,exclude,union
819619,exclude,union
802722,exclude,union
839963,exclude,union
842448,exclude,union
833794,exclude,union
807830,exclude,union
806698,exclude,union
842230,exclude,union
810742,exclude,union
843116,exclude,union
809539,exclude,union
798965,exclude,union
816596,exclude,union
833384,exclude,union
805881,exclude,union
806534,exclude,union
809750,exclude,union
798672,exclude,union
802013,exclude,union
815701,exclude,union
837745,exclude,union
827955,exclude,union
802150,exclude,union
805041,exclude,union
838162,exclude,union
826338,exclude,union
833908,exclude,union
798421,exclude,union
825928,exclude,union
834052,exclude,union
798781,exclude,union
798818,exclude,union
826875,exclude,union
823068,exclude,union
825621,exclude,union
802466,exclude,union
800313,exclude,union
842470,exclude,union
834060,exclude,union
798271,exclude,union
829766,exclude,union
824593,exclude,union
799409,exclude,union
811261,exclude,union
842579,exclude,union
817124,exclude,union
834103,exclude,union
842405,exclude,union
808105,exclude,union
824459,exclude,union
835928,exclude,union
839066,exclude,union
811711,exclude,union
823364,exclude,union
832514,exclude,union
837669,exclude,union
834044,exclude,union
834080,exclude,union
816128,exclude,union
833886,exclude,union
842401,exclude,union
814468,exclude,union
819725,exclude,union
808319,exclude,union
809151,exclude,union
823033,exclude,union
818495,exclude,union
840244,exclude,union
835575,exclude,union
842416,exclude,union
819376,exclude,union
814466,exclude,union
841143,exclude,union
831247,exclude,union
800273,exclude,union
807828,exclude,union
817863,exclude,union
801169,exclude,union
805038,exclude,union
811866,exclude,union
824266,exclude,union
814348,exclude,union
800266,exclude,union
802855,exclude,union
809476,exclude,union
805112,exclude,union
805177,exclude,union
842413,exclude,union
819450,exclude,union
817875,exclude,union
798846,exclude,union
808631,exclude,union
803676,exclude,union
802793,exclude,union
816379,exclude,union
832623,exclude,union
808329,exclude,union
842418,exclude,union
833208,exclude,union
831717,exclude,union
807831,exclude,union
801148,exclude,union
802153,exclude,union
801537,exclude,union
842391,exclude,union
842439,exclude,union
804781,exclude,union
809101,exclude,union
802344,exclude,union
802138,exclude,union
798851,exclude,union
842473,exclude,union
813533,exclude,union
834947,exclude,union
842443,exclude,union
807516,exclude,union
824829,exclude,union
841572,exclude,union
834942,exclude,union
830524,exclude,union
828059,exclude,union
800683,exclude,union
806905,exclude,union
818966,exclude,union
842402,exclude,union
833439,exclude,union
807340,exclude,union
800984,exclude,union
798814,exclude,union
813655,exclude,union
809310,exclude,union
831525,exclude,union
832844,exclude,union
842425,exclude,union
831274,exclude,union
817051,exclude,union
805687,exclude,union
811256,exclude,union
809831,exclude,union
804711,exclude,union
816585,exclude,union
842446,exclude,union
842404,exclude,union
842444,exclude,union
802073,exclude,union
834959,exclude,union
819041,exclude,union
842424,exclude,union
807982,exclude,union
842399,exclude,union
833403,exclude,union
807874,exclude,union
800290,exclude,union
808234,exclude,union
802324,exclude,union
802457,exclude,union
835599,exclude,union
842442,exclude,union
822383,exclude,union
809537,exclude,union
832545,exclude,union
837746,exclude,union
842417,exclude,union
803355,exclude,union
800294,exclude,union
842435,exclude,union
842447,exclude,union
842860,exclude,union
820059,exclude,union
842431,exclude,union
818291,exclude,union
842464,exclude,union
835587,exclude,union
831196,exclude,union
799427,exclude,union
824379,exclude,union
817225,exclude,union
842395,exclude,union
811393,exclude,union
842696,exclude,union
827730,exclude,union
815927,exclude,union
835590,exclude,union
840463,exclude,union
802740,exclude,union
840392,exclude,union
841455,exclude,union
840001,exclude,union
831189,exclude,union
802431,exclude,union
798275,exclude,union
825797,exclude,union
811504,exclude,union
831356,exclude,union
802801,exclude,union
842366,exclude,union
819025,exclude,union
800314,exclude,union
799953,exclude,union
803549,exclude,union
835411,exclude,union
819247,exclude,union
802900,exclude,union
798201,exclude,union
807824,exclude,union
830570,exclude,union
815173,exclude,union
817069,exclude,union
804842,exclude,union
833677,exclude,union
819254,exclude,union
837563,exclude,union
803852,exclude,union
802214,exclude,union
800125,exclude,union
815517,exclude,union
842420,exclude,union
807209,exclude,union
835566,exclude,union
798259,exclude,union
811843,exclude,union
799426,exclude,union
801132,exclude,union
798796,exclude,union
810184,exclude,union
834935,exclude,union
835568,exclude,union
809024,exclude,union
833236,exclude,union
825905,exclude,union
823813,exclude,union
818200,exclude,union
825464,exclude,union
832617,exclude,union
818194,exclude,union
842436,exclude,union
823650,exclude,union
828061,exclude,union
841656,exclude,union
798205,exclude,union
801574,exclude,union
834901,exclude,union
826995,exclude,union
842326,exclude,union
835918,exclude,union
835603,exclude,union
803192,exclude,union
840881,exclude,union
842511,exclude,union
798931,exclude,union
806324,exclude,union
818661,exclude,union
798903,exclude,union
816899,exclude,union
806637,exclude,union
818512,exclude,union
818825,exclude,union
838842,exclude,union
831969,exclude,union
824644,exclude,union
807970,exclude,union
841962,exclude,union
818660,exclude,union
808635,exclude,union
798766,exclude,union
842450,exclude,union
819040,exclude,union
806394,exclude,union
811613,exclude,union
802326,exclude,union
828488,exclude,union
831231,exclude,union
817108,exclude,union
806333,exclude,union
814235,exclude,union
798293,exclude,union
839551,exclude,union
818370,exclude,union
802151,exclude,union
819306,exclude,union
815757,exclude,union
811885,exclude,union
824190,exclude,union
812328,exclude,union
838614,exclude,union
808736,exclude,union
799245,exclude,union
841836,exclude,union
842453,exclude,union
833671,exclude,union
829106,exclude,union
842542,exclude,union
817886,exclude,union
832616,exclude,union
802012,exclude,union
802047,exclude,union
832109,exclude,union
842403,exclude,union
834893,exclude,union
835490,exclude,union
820060,exclude,union
834048,exclude,union
801452,exclude,union
842441,exclude,union
837806,exclude,union
841272,exclude,union
842432,exclude,union
838537,exclude,union
828523,exclude,union
842421,exclude,union
808052,exclude,union
827839,exclude,union
839567,exclude,union
805308,exclude,union
830356,exclude,union
831148,exclude,union
828805,exclude,union
842480,exclude,union
832937,exclude,union
826738,exclude,union
842472,exclude,union
827992,exclude,union
840555,exclude,union
836273,exclude,union
816442,exclude,union
819162,exclude,union
838532,exclude,union
836024,exclude,union
842393,exclude,union
820039,exclude,union
