sound_id,action,reason
809328,exclude,grand_40
831406,exclude,grand_40
813275,exclude,grand_40
798681,exclude,grand_40
803599,exclude,grand_40
842788,exclude,grand_40
842527,exclude,grand_40
803589,exclude,grand_40
823962,exclude,grand_40
837633,exclude,grand_40
823326,exclude,grand_40
832550,exclude,grand_40
809138,exclude,grand_40
810851,exclude,grand_40
815575,exclude,grand_40
806888,exclude,grand_40
811913,exclude,grand_40
833889,exclude,grand_40
798928,exclude,grand_40
802142,exclude,grand_40
825646,exclude,grand_40
832850,exclude,grand_40
837533,exclude,grand_40
834960,exclude,grand_40
802415,exclude,grand_40
830562,exclude,grand_40
825708,exclude,grand_40
818820,exclude,grand_40
800251,exclude,grand_40
830474,exclude,grand_40
842861,exclude,grand_40
827558,exclude,grand_40
809806,exclude,grand_40
843198,exclude,grand_40
834952,exclude,grand_40
813020,exclude,grand_40
838744,exclude,grand_40
813022,exclude,grand_40
818522,exclude,grand_40
840100,exclude,grand_40
805039,exclude,grand_40
798855,exclude,grand_40
825904,exclude,grand_40
836167,exclude,grand_40
817856,exclude,grand_40
806273,exclude,grand_40
807160,exclude,grand_40
806930,exclude,grand_40
833204,exclude,grand_40
836116,exclude,grand_40
809322,exclude,grand_40
802460,exclude,grand_40
823260,exclude,grand_40
828166,exclude,grand_40
817595,exclude,grand_40
824566,exclude,grand_40
803362,exclude,grand_40
830905,exclude,grand_40
834941,exclude,grand_40
822335,exclude,grand_40
812359,exclude,grand_40
798785,exclude,grand_40
802421,exclude,grand_40
803839,exclude,grand_40
838660,exclude,grand_40
800803,exclude,grand_40
822583,exclude,grand_40
839511,exclude,grand_40
807595,exclude,grand_40
816998,exclude,grand_40
798907,exclude,grand_40
824197,exclude,grand_40
798858,exclude,grand_40
800978,exclude,grand_40
831021,exclude,grand_40
797913,exclude,grand_40
829292,exclude,grand_40
817041,exclude,grand_40
820031,exclude,grand_40
809789,exclude,grand_40
800324,exclude,grand_40
837525,exclude,grand_40
825526,exclude,grand_40
805262,exclude,grand_40
833085,exclude,grand_40
823320,exclude,grand_40
824594,exclude,grand_40
834938,exclude,grand_40
818600,exclude,grand_40
834909,exclude,grand_40
800764,exclude,grand_40
831263,exclude,grand_40
832613,exclude,grand_40
840325,exclude,grand_40
811043,exclude,grand_40
825586,exclude,grand_40
800252,exclude,grand_40
833918,exclude,grand_40
817855,exclude,grand_40
824531,exclude,grand_40
807891,exclude,grand_40
798936,exclude,grand_40
813031,exclude,grand_40
798959,exclude,grand_40
831978,exclude,grand_40
826686,exclude,grand_40
802430,exclude,grand_40
823729,exclude,grand_40
816053,exclude,grand_40
839510,exclude,grand_40
839700,exclude,grand_40
802158,exclude,grand_40
813392,exclude,grand_40
809338,exclude,grand_40
841767,exclude,grand_40
835955,exclude,grand_40
825860,exclude,grand_40
818999,exclude,grand_40
807345,exclude,grand_40
842408,exclude,grand_40
837321,exclude,grand_40
798505,exclude,grand_40
811883,exclude,grand_40
806543,exclude,grand_40
811832,exclude,grand_40
807301,exclude,grand_40
842515,exclude,grand_40
797901,exclude,grand_40
812803,exclude,grand_40
798797,exclude,grand_40
838081,exclude,grand_40
823440,exclude,grand_40
829848,exclude,grand_40
807957,exclude,grand_40
812281,exclude,grand_40
834359,exclude,grand_40
839070,exclude,grand_40
840336,exclude,grand_40
800261,exclude,grand_40
840870,exclude,grand_40
838724,exclude,grand_40
839553,exclude,grand_40
817864,exclude,grand_40
801167,exclude,grand_40
817958,exclude,grand_40
798274,exclude,grand_40
829480,exclude,grand_40
800935,exclude,grand_40
817866,exclude,grand_40
801947,exclude,grand_40
833919,exclude,grand_40
819036,exclude,grand_40
815510,exclude,grand_40
835732,exclude,grand_40
830994,exclude,grand_40
813049,exclude,grand_40
841573,exclude,grand_40
809033,exclude,grand_40
801925,exclude,grand_40
833199,exclude,grand_40
803434,exclude,grand_40
815248,exclude,grand_40
822639,exclude,grand_40
818300,exclude,grand_40
809797,exclude,grand_40
801812,exclude,grand_40
820307,exclude,grand_40
824196,exclude,grand_40
831069,exclude,grand_40
833624,exclude,grand_40
798192,exclude,grand_40
798902,exclude,grand_40
816065,exclude,grand_40
819745,exclude,grand_40
841989,exclude,grand_40
823210,exclude,grand_40
832099,exclude,grand_40
798269,exclude,grand_40
841380,exclude,grand_40
804496,exclude,grand_40
831669,exclude,grand_40
807414,exclude,grand_40
802416,exclude,grand_40
809465,exclude,grand_40
801126,exclude,grand_40
819176,exclude,grand_40
804961,exclude,grand_40
831450,exclude,grand_40
798904,exclude,grand_40
833226,exclude,grand_40
840042,exclude,grand_40
798284,exclude,grand_40
815521,exclude,grand_40
839563,exclude,grand_40
824532,exclude,grand_40
799300,exclude,grand_40
824017,exclude,grand_40
841406,exclude,grand_40
798962,exclude,grand_40
798964,exclude,grand_40
829105,exclude,grand_40
806523,exclude,grand_40
805681,exclude,grand_40
802792,exclude,grand_40
801165,exclude,grand_40
798783,exclude,grand_40
805303,exclude,grand_40
802424,exclude,grand_40
798299,exclude,grand_40
842161,exclude,grand_40
800315,exclude,grand_40
802411,exclude,grand_40
831403,exclude,grand_40
798697,exclude,grand_40
834001,exclude,grand_40
823794,exclude,grand_40
813216,exclude,grand_40
812417,exclude,grand_40
826350,exclude,grand_40
841188,exclude,grand_40
798799,exclude,grand_40
833916,exclude,grand_40
842406,exclude,grand_40
816826,exclude,grand_40
802426,exclude,grand_40
837568,exclude,grand_40
802819,exclude,grand_40
827329,exclude,grand_40
827157,exclude,grand_40
830993,exclude,grand_40
829349,exclude,grand_40
817959,exclude,grand_40
805089,exclude,grand_40
798809,exclude,grand_40
839631,exclude,grand_40
814660,exclude,grand_40
809451,exclude,grand_40
805325,exclude,grand_40
798960,exclude,grand_40
802433,exclude,grand_40
829713,exclude,grand_40
798237,exclude,grand_40
813515,exclude,grand_40
832877,exclude,grand_40
834930,exclude,grand_40
798279,exclude,grand_40
837804,exclude,grand_40
843091,exclude,grand_40
826787,exclude,grand_40
840300,exclude,grand_40
830485,exclude,grand_40
829605,exclude,grand_40
805547,exclude,grand_40
828774,exclude,grand_40
842847,exclude,grand_40
823637,exclude,grand_40
828845,exclude,grand_40
831936,exclude,grand_40
809812,exclude,grand_40
827456,exclude,grand_40
798183,exclude,grand_40
842881,exclude,grand_40
798924,exclude,grand_40
832165,exclude,grand_40
834007,exclude,grand_40
834005,exclude,grand_40
801123,exclude,grand_40
802962,exclude,grand_40
799428,exclude,grand_40
829044,exclude,grand_40
836533,exclude,grand_40
826412,exclude,grand_40
819850,exclude,grand_40
819175,exclude,grand_40
802417,exclude,grand_40
828756,exclude,grand_40
828450,exclude,grand_40
802453,exclude,grand_40
807597,exclude,grand_40
798780,exclude,grand_40
807926,exclude,grand_40
796221,exclude,grand_40
802613,exclude,grand_40
837996,exclude,grand_40
843048,exclude,grand_40
819022,exclude,grand_40
832558,exclude,grand_40
802140,exclude,grand_40
825927,exclude,grand_40
812620,exclude,grand_40
808457,exclude,grand_40
823817,exclude,grand_40
801055,exclude,grand_40
832005,exclude,grand_40
823641,exclude,grand_40
832447,exclude,grand_40
806535,exclude,grand_40
829985,exclude,grand_40
800330,exclude,grand_40
809147,exclude,grand_40
800682,exclude,grand_40
798899,exclude,grand_40
800319,exclude,grand_40
811982,exclude,grand_40
805981,exclude,grand_40
818996,exclude,grand_40
834489,exclude,grand_40
807515,exclude,grand_40
817603,exclude,grand_40
815110,exclude,grand_40
831668,exclude,grand_40
815868,exclude,grand_40
827294,exclude,grand_40
830495,exclude,grand_40
806546,exclude,grand_40
813376,exclude,grand_40
798771,exclude,grand_40
833662,exclude,grand_40
841516,exclude,grand_40
802451,exclude,grand_40
830811,exclude,grand_40
835412,exclude,grand_40
798193,exclude,grand_40
805288,exclude,grand_40
842859,exclude,grand_40
825593,exclude,grand_40
802463,exclude,grand_40
809628,exclude,grand_40
807291,exclude,grand_40
816793,exclude,grand_40
841570,exclude,grand_40
802174,exclude,grand_40
818527,exclude,grand_40
800259,exclude,grand_40
833668,exclude,grand_40
831137,exclude,grand_40
801808,exclude,grand_40
802795,exclude,grand_40
807861,exclude,grand_40
805519,exclude,grand_40
802915,exclude,grand_40
832250,exclude,grand_40
818315,exclude,grand_40
817715,exclude,grand_40
798190,exclude,grand_40
819045,exclude,grand_40
802146,exclude,grand_40
798691,exclude,grand_40
834949,exclude,grand_40
842249,exclude,grand_40
806533,exclude,grand_40
810173,exclude,grand_40
813025,exclude,grand_40
819252,exclude,grand_40
818310,exclude,grand_40
802434,exclude,grand_40
825452,exclude,grand_40
816823,exclude,grand_40
839782,exclude,grand_40
826949,exclude,grand_40
829895,exclude,grand_40
800320,exclude,grand_40
798700,exclude,grand_40
841265,exclude,grand_40
798251,exclude,grand_40
816319,exclude,grand_40
833027,exclude,grand_40
802438,exclude,grand_40
841990,exclude,grand_40
811995,exclude,grand_40
802440,exclude,grand_40
833803,exclude,grand_40
800332,exclude,grand_40
798788,exclude,grand_40
805028,exclude,grand_40
798694,exclude,grand_40
833468,exclude,grand_40
798804,exclude,grand_40
798957,exclude,grand_40
837521,exclude,grand_40
830151,exclude,grand_40
837342,exclude,grand_40
800305,exclude,grand_40
802178,exclude,grand_40
826527,exclude,grand_40
831990,exclude,grand_40
807286,exclude,grand_40
815749,exclude,grand_40
819003,exclude,grand_40
804589,exclude,grand_40
809805,exclude,grand_40
827987,exclude,grand_40
843251,exclude,grand_40
836025,exclude,grand_40
798252,exclude,grand_40
809827,exclude,grand_40
801166,exclude,grand_40
808426,exclude,grand_40
798779,exclude,grand_40
802147,exclude,grand_40
798935,exclude,grand_40
833666,exclude,grand_40
830850,exclude,grand_40
817606,exclude,grand_40
817633,exclude,grand_40
815509,exclude,grand_40
817878,exclude,grand_40
805110,exclude,grand_40
805063,exclude,grand_40
813620,exclude,grand_40
807300,exclude,grand_40
817631,exclude,grand_40
814353,exclude,grand_40
798297,exclude,grand_40
816285,exclude,grand_40
809342,exclude,grand_40
802770,exclude,grand_40
811861,exclude,grand_40
797900,exclude,grand_40
822978,exclude,grand_40
819475,exclude,grand_40
805108,exclude,grand_40
839432,exclude,grand_40
802176,exclude,grand_40
800265,exclude,grand_40
812093,exclude,grand_40
811355,exclude,grand_40
808516,exclude,grand_40
798208,exclude,grand_40
811512,exclude,grand_40
833914,exclude,grand_40
815518,exclude,grand_40
842468,exclude,grand_40
812325,exclude,grand_40
816267,exclude,grand_40
830997,exclude,grand_40
803113,exclude,grand_40
817536,exclude,grand_40
842414,exclude,grand_40
834910,exclude,grand_40
819070,exclude,grand_40
798847,exclude,grand_40
805937,exclude,grand_40
798802,exclude,grand_40
819744,exclude,grand_40
816144,exclude,grand_40
798909,exclude,grand_40
833944,exclude,grand_40
802435,exclude,grand_40
825364,exclude,grand_40
841254,exclude,grand_40
824104,exclude,grand_40
830829,exclude,grand_40
836915,exclude,grand_40
841215,exclude,grand_40
815516,exclude,grand_40
819014,exclude,grand_40
807669,exclude,grand_40
800270,exclude,grand_40
798262,exclude,grand_40
805055,exclude,grand_40
809540,exclude,grand_40
799644,exclude,grand_40
800288,exclude,grand_40
802141,exclude,grand_40
802180,exclude,grand_40
800487,exclude,grand_40
809511,exclude,grand_40
831326,exclude,grand_40
798195,exclude,grand_40
813117,exclude,grand_40
798256,exclude,grand_40
823298,exclude,grand_40
837395,exclude,grand_40
798281,exclude,grand_40
800329,exclude,grand_40
828458,exclude,grand_40
842407,exclude,grand_40
833940,exclude,grand_40
802857,exclude,grand_40
834927,exclude,grand_40
807288,exclude,grand_40
842409,exclude,grand_40
823327,exclude,grand_40
842796,exclude,grand_40
807775,exclude,grand_40
837368,exclude,grand_40
834908,exclude,grand_40
807899,exclude,grand_40
798255,exclude,grand_40
839509,exclude,grand_40
800271,exclude,grand_40
798202,exclude,grand_40
798794,exclude,grand_40
833675,exclude,grand_40
799429,exclude,grand_40
802543,exclude,grand_40
842632,exclude,grand_40
798204,exclude,grand_40
819213,exclude,grand_40
802420,exclude,grand_40
800946,exclude,grand_40
827614,exclude,grand_40
817594,exclude,grand_40
800698,exclude,grand_40
798289,exclude,grand_40
843045,exclude,grand_40
813410,exclude,grand_40
842839,exclude,grand_40
809403,exclude,grand_40
800748,exclude,grand_40
802892,exclude,grand_40
824370,exclude,grand_40
813953,exclude,grand_40
806544,exclude,grand_40
798856,exclude,grand_40
807484,exclude,grand_40
834948,exclude,grand_40
813406,exclude,grand_40
798906,exclude,grand_40
834906,exclude,grand_40
810885,exclude,grand_40
833917,exclude,grand_40
827393,exclude,grand_40
841895,exclude,grand_40
826492,exclude,grand_40
798250,exclude,grand_40
839566,exclude,grand_40
804645,exclude,grand_40
834210,exclude,grand_40
807774,exclude,grand_40
809326,exclude,grand_40
800272,exclude,grand_40
819899,exclude,grand_40
809817,exclude,grand_40
832101,exclude,grand_40
815520,exclude,grand_40
800257,exclude,grand_40
819746,exclude,grand_40
798795,exclude,grand_40
826548,exclude,grand_40
833669,exclude,grand_40
820071,exclude,grand_40
800264,exclude,grand_40
828158,exclude,grand_40
836390,exclude,grand_40
802429,exclude,grand_40
798787,exclude,grand_40
798341,exclude,grand_40
809389,exclude,grand_40
809323,exclude,grand_40
802152,exclude,grand_40
803057,exclude,grand_40
837986,exclude,grand_40
837530,exclude,grand_40
823445,exclude,grand_40
822958,exclude,grand_40
834003,exclude,grand_40
798182,exclude,grand_40
824533,exclude,grand_40
822412,exclude,grand_40
798930,exclude,grand_40
820280,exclude,grand_40
799569,exclude,grand_40
807396,exclude,grand_40
842746,exclude,grand_40
810740,exclude,grand_40
800253,exclude,grand_40
833320,exclude,grand_40
819034,exclude,grand_40
798267,exclude,grand_40
823328,exclude,grand_40
841472,exclude,grand_40
802124,exclude,grand_40
805594,exclude,grand_40
806545,exclude,grand_40
833267,exclude,grand_40
798925,exclude,grand_40
839564,exclude,grand_40
802446,exclude,grand_40
823899,exclude,grand_40
804721,exclude,grand_40
836752,exclude,grand_40
798287,exclude,grand_40
842471,exclude,grand_40
822447,exclude,grand_40
813033,exclude,grand_40
798961,exclude,grand_40
806021,exclude,grand_40
815889,exclude,grand_40
841964,exclude,grand_40
831542,exclude,grand_40
811949,exclude,grand_40
798189,exclude,grand_40
799374,exclude,grand_40
831211,exclude,grand_40
818295,exclude,grand_40
802444,exclude,grand_40
802414,exclude,grand_40
834903,exclude,grand_40
818196,exclude,grand_40
802853,exclude,grand_40
834916,exclude,grand_40
802410,exclude,grand_40
818763,exclude,grand_40
842862,exclude,grand_40
808178,exclude,grand_40
807821,exclude,grand_40
813684,exclude,grand_40
805302,exclude,grand_40
823630,exclude,grand_40
805934,exclude,grand_40
801378,exclude,grand_40
811198,exclude,grand_40
824595,exclude,grand_40
801045,exclude,grand_40
832011,exclude,grand_40
798786,exclude,grand_40
802166,exclude,grand_40
798868,exclude,grand_40
816704,exclude,grand_40
824353,exclude,grand_40
811016,exclude,grand_40
839559,exclude,grand_40
833198,exclude,grand_40
842224,exclude,grand_40
804899,exclude,grand_40
834915,exclude,grand_40
807287,exclude,grand_40
800612,exclude,grand_40
813866,exclude,grand_40
800668,exclude,grand_40
822822,exclude,grand_40
801131,exclude,grand_40
842184,exclude,grand_40
841526,exclude,grand_40
800297,exclude,grand_40
805029,exclude,grand_40
807289,exclude,grand_40
806078,exclude,grand_40
804784,exclude,grand_40
842415,exclude,grand_40
834913,exclude,grand_40
798900,exclude,grand_40
802175,exclude,grand_40
834211,exclude,grand_40
798206,exclude,grand_40
819733,exclude,grand_40
834914,exclude,grand_40
815348,exclude,grand_40
825947,exclude,grand_40
800318,exclude,grand_40
801968,exclude,grand_40
798764,exclude,grand_40
800938,exclude,grand_40
818428,exclude,grand_40
835596,exclude,grand_40
798853,exclude,grand_40
819047,exclude,grand_40
839004,exclude,grand_40
836353,exclude,grand_40
827172,exclude,grand_40
831248,exclude,grand_40
834891,exclude,grand_40
802418,exclude,grand_40
818658,exclude,grand_40
840456,exclude,grand_40
841749,exclude,grand_40
798850,exclude,grand_40
832738,exclude,grand_40
823654,exclude,grand_40
808571,exclude,grand_40
841145,exclude,grand_40
811972,exclude,grand_40
831535,exclude,grand_40
834889,exclude,grand_40
816130,exclude,grand_40
798968,exclude,grand_40
813148,exclude,grand_40
816262,exclude,grand_40
807299,exclude,grand_40
828382,exclude,grand_40
831100,exclude,grand_40
842430,exclude,grand_40
834191,exclude,grand_40
819583,exclude,grand_40
826058,exclude,grand_40
814052,exclude,grand_40
815748,exclude,grand_40
800296,exclude,grand_40
798815,exclude,grand_40
798929,exclude,grand_40
842426,exclude,grand_40
801151,exclude,grand_40
800317,exclude,grand_40
800263,exclude,grand_40
811353,exclude,grand_40
815382,exclude,grand_40
802134,exclude,grand_40
801150,exclude,grand_40
800309,exclude,grand_40
811985,exclude,grand_40
798811,exclude,grand_40
798798,exclude,grand_40
833836,exclude,grand_40
826978,exclude,grand_40
798921,exclude,grand_40
807911,exclude,grand_40
837805,exclude,grand_40
818666,exclude,grand_40
839776,exclude,grand_40
835532,exclude,grand_40
811910,exclude,grand_40
810777,exclude,grand_40
824195,exclude,grand_40
798803,exclude,grand_40
811334,exclude,grand_40
834944,exclude,grand_40
800306,exclude,grand_40
800298,exclude,grand_40
837009,exclude,grand_40
818855,exclude,grand_40
802616,exclude,grand_40
832619,exclude,grand_40
823826,exclude,grand_40
813682,exclude,grand_40
801372,exclude,grand_40
810190,exclude,grand_40
803559,exclude,grand_40
798816,exclude,grand_40
831272,exclude,grand_40
802412,exclude,grand_40
823360,exclude,grand_40
823971,exclude,grand_40
801133,exclude,grand_40
809813,exclude,grand_40
829866,exclude,grand_40
831017,exclude,grand_40
798784,exclude,grand_40
802425,exclude,grand_40
798812,exclude,grand_40
840370,exclude,grand_40
819021,exclude,grand_40
808023,exclude,grand_40
805101,exclude,grand_40
801572,exclude,grand_40
814368,exclude,grand_40
813195,exclude,grand_40
807593,exclude,grand_40
823904,exclude,grand_40
818656,exclude,grand_40
800304,exclude,grand_40
803795,exclude,grand_40
832968,exclude,grand_40
809298,exclude,grand_40
804659,exclude,grand_40
801047,exclude,grand_40
820109,exclude,grand_40
809320,exclude,grand_40
835224,exclude,grand_40
802014,exclude,grand_40
809760,exclude,grand_40
798789,exclude,grand_40
818035,exclude,grand_40
803896,exclude,grand_40
842438,exclude,grand_40
798254,exclude,grand_40
798808,exclude,grand_40
834397,exclude,grand_40
842440,exclude,grand_40
800256,exclude,grand_40
841854,exclude,grand_40
798278,exclude,grand_40
832763,exclude,grand_40
798922,exclude,grand_40
798810,exclude,grand_40
798777,exclude,grand_40
837332,exclude,grand_40
841562,exclude,grand_40
831186,exclude,grand_40
834922,exclude,grand_40
834946,exclude,grand_40
802423,exclude,grand_40
841139,exclude,grand_40
832606,exclude,grand_40
839785,exclude,grand_40
814727,exclude,grand_40
799904,exclude,grand_40
819067,exclude,grand_40
798897,exclude,grand_40
816805,exclude,grand_40
807349,exclude,grand_40
831235,exclude,grand_40
829280,exclude,grand_40
834006,exclude,grand_40
809382,exclude,grand_40
810764,exclude,grand_40
837153,exclude,grand_40
823816,exclude,grand_40
842460,exclude,grand_40
818959,exclude,grand_40
828001,exclude,grand_40
829977,exclude,grand_40
842429,exclude,grand_40
834167,exclude,grand_40
802034,exclude,grand_40
842410,exclude,grand_40
812286,exclude,grand_40
838993,exclude,grand_40
812113,exclude,grand_40
842427,exclude,grand_40
819957,exclude,grand_40
842528,exclude,grand_40
834924,exclude,grand_40
801164,exclude,grand_40
835607,exclude,grand_40
817869,exclude,grand_40
831163,exclude,grand_40
836152,exclude,grand_40
826377,exclude,grand_40
798294,exclude,grand_40
819030,exclude,grand_40
802780,exclude,grand_40
800316,exclude,grand_40
807158,exclude,grand_40
834950,exclude,grand_40
831312,exclude,grand_40
798296,exclude,grand_40
817500,exclude,grand_40
812599,exclude,grand_40
798083,exclude,grand_40
800644,exclude,grand_40
828248,exclude,grand_40
823606,exclude,grand_40
812486,exclude,grand_40
807948,exclude,grand_40
806549,exclude,grand_40
835188,exclude,grand_40
817865,exclude,grand_40
801054,exclude,grand_40
830528,exclude,grand_40
819499,exclude,grand_40
804690,exclude,grand_40
826735,exclude,grand_40
842459,exclude,grand_40
842466,exclude,grand_40
