sound_id,action,reason
802305,exclude,el2n_40
801166,exclude,el2n_40
802003,exclude,el2n_40
798193,exclude,el2n_40
802299,exclude,el2n_40
802316,exclude,el2n_40
801983,exclude,el2n_40
837654,exclude,el2n_40
809554,exclude,el2n_40
798783,exclude,el2n_40
798928,exclude,el2n_40
800315,exclude,el2n_40
802004,exclude,el2n_40
802041,exclude,el2n_40
809565,exclude,el2n_40
809728,exclude,el2n_40
809779,exclude,el2n_40
809601,exclude,el2n_40
802039,exclude,el2n_40
809567,exclude,el2n_40
798269,exclude,el2n_40
802174,exclude,el2n_40
828863,exclude,el2n_40
827002,exclude,el2n_40
801126,exclude,el2n_40
799890,exclude,el2n_40
800330,exclude,el2n_40
809497,exclude,el2n_40
802314,exclude,el2n_40
801997,exclude,el2n_40
802321,exclude,el2n_40
801165,exclude,el2n_40
802438,exclude,el2n_40
802021,exclude,el2n_40
800252,exclude,el2n_40
809699,exclude,el2n_40
801981,exclude,el2n_40
799756,exclude,el2n_40
798297,exclude,el2n_40
828392,exclude,el2n_40
802318,exclude,el2n_40
800332,exclude,el2n_40
802416,exclude,el2n_40
809714,exclude,el2n_40
798957,exclude,el2n_40
801977,exclude,el2n_40
809380,exclude,el2n_40
809568,exclude,el2n_40
798183,exclude,el2n_40
802411,exclude,el2n_40
802778,exclude,el2n_40
800054,exclude,el2n_40
802433,exclude,el2n_40
798904,exclude,el2n_40
835771,exclude,el2n_40
798255,exclude,el2n_40
799961,exclude,el2n_40
802037,exclude,el2n_40
824613,exclude,el2n_40
809742,exclude,el2n_40
798252,exclude,el2n_40
798962,exclude,el2n_40
800265,exclude,el2n_40
802312,exclude,el2n_40
809739,exclude,el2n_40
798779,exclude,el2n_40
809149,exclude,el2n_40
801996,exclude,el2n_40
809731,exclude,el2n_40
799428,exclude,el2n_40
802152,exclude,el2n_40
800272,exclude,el2n_40
801486,exclude,el2n_40
818300,exclude,el2n_40
823136,exclude,el2n_40
798964,exclude,el2n_40
809743,exclude,el2n_40
798802,exclude,el2n_40
834352,exclude,el2n_40
799728,exclude,el2n_40
802141,exclude,el2n_40
802417,exclude,el2n_40
802317,exclude,el2n_40
798279,exclude,el2n_40
802045,exclude,el2n_40
802421,exclude,el2n_40
802022,exclude,el2n_40
799694,exclude,el2n_40
802024,exclude,el2n_40
809569,exclude,el2n_40
802178,exclude,el2n_40
800055,exclude,el2n_40
809707,exclude,el2n_40
802309,exclude,el2n_40
813396,exclude,el2n_40
800257,exclude,el2n_40
830178,exclude,el2n_40
837650,exclude,el2n_40
824615,exclude,el2n_40
798192,exclude,el2n_40
800665,exclude,el2n_40
837882,exclude,el2n_40
809762,exclude,el2n_40
841963,exclude,el2n_40
802042,exclude,el2n_40
798256,exclude,el2n_40
800305,exclude,el2n_40
798788,exclude,el2n_40
799681,exclude,el2n_40
829860,exclude,el2n_40
830804,exclude,el2n_40
809708,exclude,el2n_40
800264,exclude,el2n_40
798850,exclude,el2n_40
809639,exclude,el2n_40
802000,exclude,el2n_40
798251,exclude,el2n_40
800271,exclude,el2n_40
809693,exclude,el2n_40
802296,exclude,el2n_40
809770,exclude,el2n_40
829129,exclude,el2n_40
798281,exclude,el2n_40
824117,exclude,el2n_40
824996,exclude,el2n_40
809665,exclude,el2n_40
802025,exclude,el2n_40
809632,exclude,el2n_40
809747,exclude,el2n_40
798262,exclude,el2n_40
809555,exclude,el2n_40
798906,exclude,el2n_40
802300,exclude,el2n_40
798930,exclude,el2n_40
798856,exclude,el2n_40
810977,exclude,el2n_40
798777,exclude,el2n_40
798794,exclude,el2n_40
809668,exclude,el2n_40
798190,exclude,el2n_40
799734,exclude,el2n_40
802301,exclude,el2n_40
798195,exclude,el2n_40
800057,exclude,el2n_40
802008,exclude,el2n_40
798810,exclude,el2n_40
809660,exclude,el2n_40
827578,exclude,el2n_40
801988,exclude,el2n_40
798925,exclude,el2n_40
798847,exclude,el2n_40
807828,exclude,el2n_40
799685,exclude,el2n_40
798968,exclude,el2n_40
798811,exclude,el2n_40
801980,exclude,el2n_40
802175,exclude,el2n_40
802420,exclude,el2n_40
799745,exclude,el2n_40
798786,exclude,el2n_40
800320,exclude,el2n_40
800270,exclude,el2n_40
802043,exclude,el2n_40
798206,exclude,el2n_40
802297,exclude,el2n_40
809640,exclude,el2n_40
835859,exclude,el2n_40
842329,exclude,el2n_40
801055,exclude,el2n_40
798803,exclude,el2n_40
798935,exclude,el2n_40
802319,exclude,el2n_40
801474,exclude,el2n_40
800288,exclude,el2n_40
799429,exclude,el2n_40
799682,exclude,el2n_40
801982,exclude,el2n_40
800318,exclude,el2n_40
823805,exclude,el2n_40
841053,exclude,el2n_40
801978,exclude,el2n_40
807817,exclude,el2n_40
825809,exclude,el2n_40
798897,exclude,el2n_40
802009,exclude,el2n_40
801123,exclude,el2n_40
799679,exclude,el2n_40
809582,exclude,el2n_40
801047,exclude,el2n_40
802146,exclude,el2n_40
809287,exclude,el2n_40
810980,exclude,el2n_40
802140,exclude,el2n_40
798960,exclude,el2n_40
799617,exclude,el2n_40
809309,exclude,el2n_40
809296,exclude,el2n_40
800263,exclude,el2n_40
802176,exclude,el2n_40
809664,exclude,el2n_40
809576,exclude,el2n_40
798804,exclude,el2n_40
799887,exclude,el2n_40
831949,exclude,el2n_40
798302,exclude,el2n_40
809293,exclude,el2n_40
809295,exclude,el2n_40
802020,exclude,el2n_40
801150,exclude,el2n_40
817720,exclude,el2n_40
809727,exclude,el2n_40
799671,exclude,el2n_40
802147,exclude,el2n_40
801131,exclude,el2n_40
803463,exclude,el2n_40
809724,exclude,el2n_40
809710,exclude,el2n_40
800309,exclude,el2n_40
831762,exclude,el2n_40
813214,exclude,el2n_40
798787,exclude,el2n_40
833877,exclude,el2n_40
810978,exclude,el2n_40
800256,exclude,el2n_40
798189,exclude,el2n_40
809621,exclude,el2n_40
801488,exclude,el2n_40
809571,exclude,el2n_40
802434,exclude,el2n_40
798909,exclude,el2n_40
800298,exclude,el2n_40
825803,exclude,el2n_40
825686,exclude,el2n_40
799732,exclude,el2n_40
829790,exclude,el2n_40
842705,exclude,el2n_40
798809,exclude,el2n_40
802308,exclude,el2n_40
802425,exclude,el2n_40
802180,exclude,el2n_40
800028,exclude,el2n_40
801473,exclude,el2n_40
799744,exclude,el2n_40
801990,exclude,el2n_40
802002,exclude,el2n_40
824612,exclude,el2n_40
801133,exclude,el2n_40
799949,exclude,el2n_40
798287,exclude,el2n_40
809561,exclude,el2n_40
809366,exclude,el2n_40
808609,exclude,el2n_40
831394,exclude,el2n_40
800056,exclude,el2n_40
798289,exclude,el2n_40
809618,exclude,el2n_40
802446,exclude,el2n_40
798284,exclude,el2n_40
802304,exclude,el2n_40
809303,exclude,el2n_40
802325,exclude,el2n_40
809291,exclude,el2n_40
798795,exclude,el2n_40
798267,exclude,el2n_40
818607,exclude,el2n_40
809549,exclude,el2n_40
802414,exclude,el2n_40
802779,exclude,el2n_40
801169,exclude,el2n_40
830466,exclude,el2n_40
801998,exclude,el2n_40
800259,exclude,el2n_40
809675,exclude,el2n_40
817719,exclude,el2n_40
802418,exclude,el2n_40
802394,exclude,el2n_40
800306,exclude,el2n_40
809377,exclude,el2n_40
811640,exclude,el2n_40
799720,exclude,el2n_40
802426,exclude,el2n_40
800031,exclude,el2n_40
809669,exclude,el2n_40
798784,exclude,el2n_40
799755,exclude,el2n_40
842858,exclude,el2n_40
809310,exclude,el2n_40
809145,exclude,el2n_40
809755,exclude,el2n_40
798921,exclude,el2n_40
809557,exclude,el2n_40
827469,exclude,el2n_40
809674,exclude,el2n_40
802018,exclude,el2n_40
809334,exclude,el2n_40
798798,exclude,el2n_40
809477,exclude,el2n_40
798271,exclude,el2n_40
801470,exclude,el2n_40
809454,exclude,el2n_40
827286,exclude,el2n_40
826225,exclude,el2n_40
801989,exclude,el2n_40
798961,exclude,el2n_40
827430,exclude,el2n_40
840657,exclude,el2n_40
805361,exclude,el2n_40
798296,exclude,el2n_40
800297,exclude,el2n_40
806544,exclude,el2n_40
799721,exclude,el2n_40
799680,exclude,el2n_40
833817,exclude,el2n_40
800253,exclude,el2n_40
809385,exclude,el2n_40
820051,exclude,el2n_40
807823,exclude,el2n_40
842697,exclude,el2n_40
837651,exclude,el2n_40
829560,exclude,el2n_40
809685,exclude,el2n_40
798789,exclude,el2n_40
799851,exclude,el2n_40
800316,exclude,el2n_40
809754,exclude,el2n_40
799746,exclude,el2n_40
837188,exclude,el2n_40
799705,exclude,el2n_40
811953,exclude,el2n_40
812398,exclude,el2n_40
801480,exclude,el2n_40
840001,exclude,el2n_40
809720,exclude,el2n_40
807776,exclude,el2n_40
840785,exclude,el2n_40
798781,exclude,el2n_40
800026,exclude,el2n_40
809712,exclude,el2n_40
801987,exclude,el2n_40
837189,exclude,el2n_40
809496,exclude,el2n_40
802019,exclude,el2n_40
800032,exclude,el2n_40
807830,exclude,el2n_40
809749,exclude,el2n_40
815401,exclude,el2n_40
809734,exclude,el2n_40
809522,exclude,el2n_40
802636,exclude,el2n_40
818996,exclude,el2n_40
830220,exclude,el2n_40
841562,exclude,el2n_40
799706,exclude,el2n_40
802444,exclude,el2n_40
799893,exclude,el2n_40
810730,exclude,el2n_40
799733,exclude,el2n_40
801516,exclude,el2n_40
813212,exclude,el2n_40
800030,exclude,el2n_40
813561,exclude,el2n_40
832141,exclude,el2n_40
810731,exclude,el2n_40
842701,exclude,el2n_40
801544,exclude,el2n_40
799842,exclude,el2n_40
809553,exclude,el2n_40
823185,exclude,el2n_40
840781,exclude,el2n_40
811941,exclude,el2n_40
813386,exclude,el2n_40
799766,exclude,el2n_40
810979,exclude,el2n_40
809384,exclude,el2n_40
799690,exclude,el2n_40
800059,exclude,el2n_40
800050,exclude,el2n_40
808873,exclude,el2n_40
840247,exclude,el2n_40
802150,exclude,el2n_40
802591,exclude,el2n_40
840878,exclude,el2n_40
809595,exclude,el2n_40
809681,exclude,el2n_40
813564,exclude,el2n_40
799741,exclude,el2n_40
802429,exclude,el2n_40
824798,exclude,el2n_40
825301,exclude,el2n_40
801985,exclude,el2n_40
840927,exclude,el2n_40
798932,exclude,el2n_40
809503,exclude,el2n_40
842638,exclude,el2n_40
800014,exclude,el2n_40
798931,exclude,el2n_40
802435,exclude,el2n_40
809709,exclude,el2n_40
827281,exclude,el2n_40
799898,exclude,el2n_40
840782,exclude,el2n_40
809630,exclude,el2n_40
809482,exclude,el2n_40
809725,exclude,el2n_40
809587,exclude,el2n_40
809348,exclude,el2n_40
816805,exclude,el2n_40
828058,exclude,el2n_40
801127,exclude,el2n_40
809485,exclude,el2n_40
809407,exclude,el2n_40
809471,exclude,el2n_40
809480,exclude,el2n_40
803266,exclude,el2n_40
807819,exclude,el2n_40
809745,exclude,el2n_40
809678,exclude,el2n_40
799761,exclude,el2n_40
809575,exclude,el2n_40
834356,exclude,el2n_40
839256,exclude,el2n_40
809682,exclude,el2n_40
813215,exclude,el2n_40
809369,exclude,el2n_40
798766,exclude,el2n_40
809592,exclude,el2n_40
841570,exclude,el2n_40
809759,exclude,el2n_40
824116,exclude,el2n_40
799888,exclude,el2n_40
800254,exclude,el2n_40
799729,exclude,el2n_40
827447,exclude,el2n_40
798922,exclude,el2n_40
798929,exclude,el2n_40
798903,exclude,el2n_40
824629,exclude,el2n_40
809615,exclude,el2n_40
801992,exclude,el2n_40
809486,exclude,el2n_40
802412,exclude,el2n_40
800943,exclude,el2n_40
799902,exclude,el2n_40
816093,exclude,el2n_40
809071,exclude,el2n_40
802013,exclude,el2n_40
799073,exclude,el2n_40
809474,exclude,el2n_40
820349,exclude,el2n_40
798814,exclude,el2n_40
831623,exclude,el2n_40
805265,exclude,el2n_40
802015,exclude,el2n_40
799704,exclude,el2n_40
840777,exclude,el2n_40
807831,exclude,el2n_40
842700,exclude,el2n_40
798274,exclude,el2n_40
799684,exclude,el2n_40
802131,exclude,el2n_40
801471,exclude,el2n_40
809518,exclude,el2n_40
807983,exclude,el2n_40
842863,exclude,el2n_40
800317,exclude,el2n_40
816134,exclude,el2n_40
801506,exclude,el2n_40
812448,exclude,el2n_40
798846,exclude,el2n_40
800304,exclude,el2n_40
799891,exclude,el2n_40
809072,exclude,el2n_40
799674,exclude,el2n_40
799723,exclude,el2n_40
802387,exclude,el2n_40
798892,exclude,el2n_40
809514,exclude,el2n_40
809751,exclude,el2n_40
802036,exclude,el2n_40
802023,exclude,el2n_40
798919,exclude,el2n_40
842796,exclude,el2n_40
807816,exclude,el2n_40
832150,exclude,el2n_40
798816,exclude,el2n_40
809683,exclude,el2n_40
798182,exclude,el2n_40
809483,exclude,el2n_40
801151,exclude,el2n_40
834143,exclude,el2n_40
809620,exclude,el2n_40
799917,exclude,el2n_40
841572,exclude,el2n_40
798808,exclude,el2n_40
816704,exclude,el2n_40
802133,exclude,el2n_40
842879,exclude,el2n_40
829259,exclude,el2n_40
809722,exclude,el2n_40
833880,exclude,el2n_40
810193,exclude,el2n_40
798812,exclude,el2n_40
807833,exclude,el2n_40
816772,exclude,el2n_40
809305,exclude,el2n_40
799700,exclude,el2n_40
798201,exclude,el2n_40
809680,exclude,el2n_40
800060,exclude,el2n_40
798202,exclude,el2n_40
806863,exclude,el2n_40
829499,exclude,el2n_40
802393,exclude,el2n_40
831761,exclude,el2n_40
809516,exclude,el2n_40
807337,exclude,el2n_40
800020,exclude,el2n_40
798764,exclude,el2n_40
800051,exclude,el2n_40
818441,exclude,el2n_40
820053,exclude,el2n_40
809352,exclude,el2n_40
809698,exclude,el2n_40
809493,exclude,el2n_40
798853,exclude,el2n_40
799687,exclude,el2n_40
798796,exclude,el2n_40
817940,exclude,el2n_40
809374,exclude,el2n_40
798775,exclude,el2n_40
809752,exclude,el2n_40
801484,exclude,el2n_40
802016,exclude,el2n_40
809666,exclude,el2n_40
832180,exclude,el2n_40
801469,exclude,el2n_40
809030,exclude,el2n_40
841569,exclude,el2n_40
802445,exclude,el2n_40
809635,exclude,el2n_40
801993,exclude,el2n_40
841976,exclude,el2n_40
809619,exclude,el2n_40
798851,exclude,el2n_40
799726,exclude,el2n_40
798291,exclude,el2n_40
820184,exclude,el2n_40
809297,exclude,el2n_40
840774,exclude,el2n_40
802006,exclude,el2n_40
809376,exclude,el2n_40
799071,exclude,el2n_40
802410,exclude,el2n_40
809673,exclude,el2n_40
842887,exclude,el2n_40
809733,exclude,el2n_40
840779,exclude,el2n_40
820348,exclude,el2n_40
801481,exclude,el2n_40
799752,exclude,el2n_40
801517,exclude,el2n_40
809547,exclude,el2n_40
841143,exclude,el2n_40
829866,exclude,el2n_40
832623,exclude,el2n_40
801045,exclude,el2n_40
832148,exclude,el2n_40
810212,exclude,el2n_40
842881,exclude,el2n_40
800295,exclude,el2n_40
809363,exclude,el2n_40
799897,exclude,el2n_40
802155,exclude,el2n_40
809512,exclude,el2n_40
799077,exclude,el2n_40
804612,exclude,el2n_40
817679,exclude,el2n_40
807517,exclude,el2n_40
833244,exclude,el2n_40
799622,exclude,el2n_40
801502,exclude,el2n_40
809573,exclude,el2n_40
798204,exclude,el2n_40
840784,exclude,el2n_40
802302,exclude,el2n_40
824627,exclude,el2n_40
842857,exclude,el2n_40
819078,exclude,el2n_40
799810,exclude,el2n_40
833881,exclude,el2n_40
799731,exclude,el2n_40
800000,exclude,el2n_40
798965,exclude,el2n_40
809358,exclude,el2n_40
799966,exclude,el2n_40
825681,exclude,el2n_40
798815,exclude,el2n_40
840775,exclude,el2n_40
809306,exclude,el2n_40
802431,exclude,el2n_40
799427,exclude,el2n_40
798911,exclude,el2n_40
809777,exclude,el2n_40
842860,exclude,el2n_40
842508,exclude,el2n_40
799757,exclude,el2n_40
801477,exclude,el2n_40
807825,exclude,el2n_40
809515,exclude,el2n_40
799670,exclude,el2n_40
805552,exclude,el2n_40
799759,exclude,el2n_40
801148,exclude,el2n_40
809718,exclude,el2n_40
801979,exclude,el2n_40
842865,exclude,el2n_40
809346,exclude,el2n_40
823299,exclude,el2n_40
799827,exclude,el2n_40
799103,exclude,el2n_40
806523,exclude,el2n_40
809508,exclude,el2n_40
799742,exclude,el2n_40
800024,exclude,el2n_40
826644,exclude,el2n_40
828970,exclude,el2n_40
801543,exclude,el2n_40
798254,exclude,el2n_40
799692,exclude,el2n_40
827001,exclude,el2n_40
813213,exclude,el2n_40
800010,exclude,el2n_40
809506,exclude,el2n_40
798819,exclude,el2n_40
799813,exclude,el2n_40
798295,exclude,el2n_40
841856,exclude,el2n_40
802031,exclude,el2n_40
809692,exclude,el2n_40
802423,exclude,el2n_40
812419,exclude,el2n_40
801463,exclude,el2n_40
802439,exclude,el2n_40
832137,exclude,el2n_40
801479,exclude,el2n_40
804920,exclude,el2n_40
809594,exclude,el2n_40
809655,exclude,el2n_40
809288,exclude,el2n_40
825685,exclude,el2n_40
799703,exclude,el2n_40
809579,exclude,el2n_40
805470,exclude,el2n_40
832156,exclude,el2n_40
841767,exclude,el2n_40
799896,exclude,el2n_40
809523,exclude,el2n_40
809458,exclude,el2n_40
842839,exclude,el2n_40
809659,exclude,el2n_40
800329,exclude,el2n_40
842395,exclude,el2n_40
838838,exclude,el2n_40
807202,exclude,el2n_40
816837,exclude,el2n_40
808052,exclude,el2n_40
815501,exclude,el2n_40
803608,exclude,el2n_40
819071,exclude,el2n_40
805515,exclude,el2n_40
823188,exclude,el2n_40
832160,exclude,el2n_40
827375,exclude,el2n_40
799751,exclude,el2n_40
809307,exclude,el2n_40
802007,exclude,el2n_40
800017,exclude,el2n_40
802599,exclude,el2n_40
809684,exclude,el2n_40
813209,exclude,el2n_40
809361,exclude,el2n_40
826359,exclude,el2n_40
812359,exclude,el2n_40
808217,exclude,el2n_40
815429,exclude,el2n_40
811580,exclude,el2n_40
799892,exclude,el2n_40
815630,exclude,el2n_40
799426,exclude,el2n_40
800016,exclude,el2n_40
806921,exclude,el2n_40
799828,exclude,el2n_40
804473,exclude,el2n_40
824625,exclude,el2n_40
809670,exclude,el2n_40
801508,exclude,el2n_40
807824,exclude,el2n_40
830783,exclude,el2n_40
813403,exclude,el2n_40
819120,exclude,el2n_40
801976,exclude,el2n_40
804618,exclude,el2n_40
799707,exclude,el2n_40
816996,exclude,el2n_40
840776,exclude,el2n_40
800035,exclude,el2n_40
809341,exclude,el2n_40
816738,exclude,el2n_40
832149,exclude,el2n_40
809654,exclude,el2n_40
800872,exclude,el2n_40
799739,exclude,el2n_40
834142,exclude,el2n_40
807239,exclude,el2n_40
802151,exclude,el2n_40
800287,exclude,el2n_40
801164,exclude,el2n_40
813417,exclude,el2n_40
842702,exclude,el2n_40
813422,exclude,el2n_40
809548,exclude,el2n_40
823189,exclude,el2n_40
805530,exclude,el2n_40
800333,exclude,el2n_40
799863,exclude,el2n_40
800313,exclude,el2n_40
809289,exclude,el2n_40
800290,exclude,el2n_40
801132,exclude,el2n_40
802340,exclude,el2n_40
824624,exclude,el2n_40
823187,exclude,el2n_40
832155,exclude,el2n_40
813366,exclude,el2n_40
813565,exclude,el2n_40
799754,exclude,el2n_40
799701,exclude,el2n_40
842576,exclude,el2n_40
818825,exclude,el2n_40
809128,exclude,el2n_40
809661,exclude,el2n_40
800025,exclude,el2n_40
809609,exclude,el2n_40
816649,exclude,el2n_40
799499,exclude,el2n_40
824598,exclude,el2n_40
814238,exclude,el2n_40
799885,exclude,el2n_40
799709,exclude,el2n_40
817240,exclude,el2n_40
800296,exclude,el2n_40
799699,exclude,el2n_40
809298,exclude,el2n_40
801504,exclude,el2n_40
823190,exclude,el2n_40
839261,exclude,el2n_40
802342,exclude,el2n_40
801466,exclude,el2n_40
832140,exclude,el2n_40
827467,exclude,el2n_40
815183,exclude,el2n_40
842859,exclude,el2n_40
799718,exclude,el2n_40
832142,exclude,el2n_40
800036,exclude,el2n_40
798805,exclude,el2n_40
799770,exclude,el2n_40
809351,exclude,el2n_40
825923,exclude,el2n_40
824801,exclude,el2n_40
799715,exclude,el2n_40
799711,exclude,el2n_40
809312,exclude,el2n_40
799774,exclude,el2n_40
820350,exclude,el2n_40
799090,exclude,el2n_40
809283,exclude,el2n_40
809356,exclude,el2n_40
801054,exclude,el2n_40
825684,exclude,el2n_40
799089,exclude,el2n_40
798266,exclude,el2n_40
810898,exclude,el2n_40
801128,exclude,el2n_40
808607,exclude,el2n_40
801880,exclude,el2n_40
802306,exclude,el2n_40
801468,exclude,el2n_40
812415,exclude,el2n_40
842328,exclude,el2n_40
799730,exclude,el2n_40
809462,exclude,el2n_40
809340,exclude,el2n_40
800048,exclude,el2n_40
799032,exclude,el2n_40
839780,exclude,el2n_40
803809,exclude,el2n_40
799843,exclude,el2n_40
800033,exclude,el2n_40
802137,exclude,el2n_40
799658,exclude,el2n_40
809304,exclude,el2n_40
799738,exclude,el2n_40
809451,exclude,el2n_40
832144,exclude,el2n_40
823222,exclude,el2n_40
800294,exclude,el2n_40
836694,exclude,el2n_40
799928,exclude,el2n_40
829739,exclude,el2n_40
809591,exclude,el2n_40
809492,exclude,el2n_40
798820,exclude,el2n_40
802138,exclude,el2n_40
811947,exclude,el2n_40
799405,exclude,el2n_40
832146,exclude,el2n_40
812300,exclude,el2n_40
841142,exclude,el2n_40
812296,exclude,el2n_40
809689,exclude,el2n_40
798958,exclude,el2n_40
815243,exclude,el2n_40
809337,exclude,el2n_40
799683,exclude,el2n_40
830505,exclude,el2n_40
798272,exclude,el2n_40
842864,exclude,el2n_40
808032,exclude,el2n_40
834141,exclude,el2n_40
802303,exclude,el2n_40
812412,exclude,el2n_40
832154,exclude,el2n_40
799740,exclude,el2n_40
809688,exclude,el2n_40
809556,exclude,el2n_40
800321,exclude,el2n_40
802598,exclude,el2n_40
799736,exclude,el2n_40
808736,exclude,el2n_40
802128,exclude,el2n_40
828774,exclude,el2n_40
798916,exclude,el2n_40
800258,exclude,el2n_40
830791,exclude,el2n_40
801134,exclude,el2n_40
803535,exclude,el2n_40
798806,exclude,el2n_40
798273,exclude,el2n_40
832101,exclude,el2n_40
800681,exclude,el2n_40
800006,exclude,el2n_40
824344,exclude,el2n_40
833879,exclude,el2n_40
802901,exclude,el2n_40
798898,exclude,el2n_40
798286,exclude,el2n_40
809383,exclude,el2n_40
813414,exclude,el2n_40
800312,exclude,el2n_40
799743,exclude,el2n_40
823186,exclude,el2n_40
841313,exclude,el2n_40
842393,exclude,el2n_40
831964,exclude,el2n_40
798900,exclude,el2n_40
824599,exclude,el2n_40
801464,exclude,el2n_40
799913,exclude,el2n_40
799696,exclude,el2n_40
818603,exclude,el2n_40
798801,exclude,el2n_40
838064,exclude,el2n_40
798770,exclude,el2n_40
809696,exclude,el2n_40
804690,exclude,el2n_40
802380,exclude,el2n_40
811159,exclude,el2n_40
799933,exclude,el2n_40
799938,exclude,el2n_40
800692,exclude,el2n_40
801512,exclude,el2n_40
799855,exclude,el2n_40
805527,exclude,el2n_40
801467,exclude,el2n_40
824628,exclude,el2n_40
832932,exclude,el2n_40
799948,exclude,el2n_40
819564,exclude,el2n_40
799958,exclude,el2n_40
805544,exclude,el2n_40
809671,exclude,el2n_40
829052,exclude,el2n_40
809574,exclude,el2n_40
809719,exclude,el2n_40
809339,exclude,el2n_40
832147,exclude,el2n_40
798294,exclude,el2n_40
798278,exclude,el2n_40
799845,exclude,el2n_40
809495,exclude,el2n_40
805158,exclude,el2n_40
839263,exclude,el2n_40
800018,exclude,el2n_40
809370,exclude,el2n_40
809290,exclude,el2n_40
799812,exclude,el2n_40
800037,exclude,el2n_40
828061,exclude,el2n_40
815033,exclude,el2n_40
826444,exclude,el2n_40
824597,exclude,el2n_40
809362,exclude,el2n_40
812299,exclude,el2n_40
809375,exclude,el2n_40
799510,exclude,el2n_40
800266,exclude,el2n_40
799665,exclude,el2n_40
799403,exclude,el2n_40
799033,exclude,el2n_40
811269,exclude,el2n_40
801505,exclude,el2n_40
809494,exclude,el2n_40
819957,exclude,el2n_40
800690,exclude,el2n_40
809368,exclude,el2n_40
798259,exclude,el2n_40
802396,exclude,el2n_40
809608,exclude,el2n_40
799760,exclude,el2n_40
801129,exclude,el2n_40
832143,exclude,el2n_40
801520,exclude,el2n_40
810359,exclude,el2n_40
802442,exclude,el2n_40
842577,exclude,el2n_40
818819,exclude,el2n_40
820270,exclude,el2n_40
799788,exclude,el2n_40
825926,exclude,el2n_40
829501,exclude,el2n_40
823149,exclude,el2n_40
822350,exclude,el2n_40
809768,exclude,el2n_40
800029,exclude,el2n_40
828894,exclude,el2n_40
807391,exclude,el2n_40
834144,exclude,el2n_40
801168,exclude,el2n_40
800269,exclude,el2n_40
799749,exclude,el2n_40
829144,exclude,el2n_40
801974,exclude,el2n_40
799807,exclude,el2n_40
799085,exclude,el2n_40
830551,exclude,el2n_40
813275,exclude,el2n_40
798934,exclude,el2n_40
799716,exclude,el2n_40
837041,exclude,el2n_40
832151,exclude,el2n_40
840494,exclude,el2n_40
798818,exclude,el2n_40
799370,exclude,el2n_40
824640,exclude,el2n_40
830516,exclude,el2n_40
808716,exclude,el2n_40
820337,exclude,el2n_40
842475,exclude,el2n_40
803718,exclude,el2n_40
837183,exclude,el2n_40
825882,exclude,el2n_40
802776,exclude,el2n_40
800038,exclude,el2n_40
828309,exclude,el2n_40
832131,exclude,el2n_40
820294,exclude,el2n_40
811647,exclude,el2n_40
805543,exclude,el2n_40
798250,exclude,el2n_40
799698,exclude,el2n_40
820190,exclude,el2n_40
816873,exclude,el2n_40
802405,exclude,el2n_40
813669,exclude,el2n_40
799659,exclude,el2n_40
832145,exclude,el2n_40
809353,exclude,el2n_40
801986,exclude,el2n_40
832153,exclude,el2n_40
809631,exclude,el2n_40
800004,exclude,el2n_40
830552,exclude,el2n_40
829797,exclude,el2n_40
802832,exclude,el2n_40
816926,exclude,el2n_40
799691,exclude,el2n_40
799999,exclude,el2n_40
830786,exclude,el2n_40
