sound_id,action,reason,el2n_score,class_idx,top_class_idx,top_class,class,pruning_ratio,fold,mode,dataset_source
802014,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.4115699529647827,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
800252,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.4071589708328247,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
809699,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.4071447849273682,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
801981,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.4071240425109863,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
799756,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.4071063995361328,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
798297,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.4070658683776855,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
828392,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-h,1.4070581197738647,14,tensor(3),fx,fx-h,0.2,0,both,BSD35k-CS
802318,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.4070489406585693,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
800332,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.4070276021957397,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
802416,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.4070132970809937,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
809714,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.406960129737854,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
798957,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.4069560766220093,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
801977,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.4069560766220093,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
809380,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.4069507122039795,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
809568,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.4069507122039795,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
798183,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.4069501161575317,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
802411,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.4069344997406006,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
802778,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.4068875312805176,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
800054,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.4068752527236938,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
802433,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.4068678617477417,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
798904,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.4068331718444824,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
835771,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.4068297147750854,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
798255,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.406806230545044,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
799961,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.4067869186401367,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
802037,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.4067699909210205,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
824613,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.406768798828125,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
809742,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.4067546129226685,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
798252,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.4067045450210571,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
798962,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.406695008277893,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
800265,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.4066931009292603,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
802312,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.40668785572052,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
809739,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.4066741466522217,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
798779,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.4066728353500366,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
809149,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.4066636562347412,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
801996,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.4066615104675293,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
809731,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.4066388607025146,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
799428,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.406632661819458,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
802152,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.406613826751709,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
800272,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.4065769910812378,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
801486,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.4065288305282593,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
818300,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-v,1.4065189361572266,12,tensor(3),fx,fx-v,0.2,0,both,BSD35k-CS
823136,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.4064966440200806,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
798964,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.4064860343933105,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
809743,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.4064773321151733,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
798802,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.4064741134643555,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
834352,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-n,1.4064700603485107,16,tensor(3),fx,fx-n,0.2,0,both,BSD35k-CS
799728,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.4064428806304932,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
802141,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.4064366817474365,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
802417,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.406430721282959,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
802317,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.406424641609192,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
798279,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.4064143896102905,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
802045,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.4063751697540283,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
802421,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.4063740968704224,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
802022,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.4063647985458374,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
799694,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.406353235244751,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
802024,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.4063503742218018,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
809569,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.4063491821289062,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
802178,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.4063477516174316,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
800055,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.406347632408142,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
809707,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.4063462018966675,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
802309,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.4063245058059692,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
813396,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-h,1.406322717666626,14,tensor(3),fx,fx-h,0.2,0,both,BSD35k-CS
800257,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.4062973260879517,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
830178,exclude,EL2N high score selected for pruning; top_class=sp; class=sp-c,1.4062952995300293,9,tensor(2),sp,sp-c,0.2,0,both,BSD35k-CS
837650,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.4062683582305908,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
824615,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.4061782360076904,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
798192,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.406166911125183,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
800665,exclude,EL2N high score selected for pruning; top_class=ss; class=ss-i,1.4061630964279175,20,tensor(4),ss,ss-i,0.2,0,both,BSD35k-CS
837882,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.4061408042907715,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
809762,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.4061157703399658,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
841963,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-n,1.4061121940612793,16,tensor(3),fx,fx-n,0.2,0,both,BSD35k-CS
802042,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.4061065912246704,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
798256,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.4060776233673096,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
800305,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.4060587882995605,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
798788,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.4060531854629517,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
799681,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.4060440063476562,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
829860,exclude,EL2N high score selected for pruning; top_class=ss; class=ss-s,1.4060370922088623,22,tensor(4),ss,ss-s,0.2,0,both,BSD35k-CS
830804,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.4060231447219849,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
809708,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.4060229063034058,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
800264,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.4060215950012207,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
